# TYPE: SCORES
Resp no,pca0,pca1
670,-0.37986969066251736,-0.1814552803362489
671,-1.4832989232906766,0.4486517392404733
672,-0.169264642330865,-0.08310416210418384
673,-0.4451085390485013,0.2737810649411667
674,-1.0905701386118556,-0.47754766546816735
675,-1.3376032407389458,-0.697239559243215
676,1.173317280841901,-0.4631873543228719
677,-0.15163019128370442,-0.13824504880510413
678,-0.6597712263253314,-0.13551904297772807
679,-0.47551752824604515,-4.59886057786997
680,1.6652264374028303,0.3511524293631902
681,-0.4822834871677585,1.0931844754137285
682,0.2811187211193061,2.5761687551300447
683,0.5108724670407084,0.8167355111193195
684,1.2098539073294112,0.21323396452707044
685,-0.6910798205133477,0.2545437292080505
686,-0.008532673197483794,0.7648780841634798
687,0.7932676380402149,0.22178780575067863
688,-1.0660223980255188,-0.6181450421971626
689,-0.34428379119104274,1.5520143187687563
690,1.5123794389515086,-1.0990557778516967
691,-0.20858940441855148,0.23772166729202368
692,0.019118503422654663,0.032488018678880966
693,0.6966503784908787,0.7269614068463592
694,-0.7659929686951404,-1.3702395357516854
695,1.6119539593920702,0.06974479795916665
696,-0.9597043666703637,1.9412081595591635
697,0.7968374578435596,0.30195600295699143
698,-0.5521694375449222,-0.49058243454812056
699,-1.3815099854993074,0.05597000679195344
700,-1.2594816299490021,-0.921616750666829
701,0.3414939695056217,1.2870115256345245
702,0.7901178593724633,-0.02820780774614085
703,0.4758883966698767,-0.2610691959071335
704,0.7109150247429363,-1.8806651402695485
705,-1.5875511625934384,-0.4347990186277409
706,-0.4354988005418349,-0.7705049158507041
707,-1.1918847925372864,-1.9292772335261938
708,0.8677108963305167,-1.3288886898067724
709,1.3973469377465153,-0.5531273880475169
710,0.2549801898553662,1.26850127027164
