,Dimension 1,Dimension 2
92,-0.3328944924759152,-0.05967694268354132
93,-0.10565512584699761,0.41231132418536304
94,0.32382625208906507,0.0029489636681828205
95,-0.2999813127510465,-0.001619998796694065
96,0.15069050502675085,-0.036060662824962376
97,-0.25185069549085354,-0.13464259877594809
98,-0.2093113783117717,-0.052067085763644654
99,0.08119989206551087,-0.0368597253472232
100,0.30577541516789875,-0.10434602254312837
101,0.07434830660556693,0.10719680276490885
102,-0.2559942604975485,-0.056984817700760415
103,0.2780604825405497,-0.0371901755767069
104,0.22275752654440034,-0.01044994547935359
105,-0.2914962356687588,-0.05841771547997244
106,-0.07018271848413195,0.39583040000366787
107,0.2279275100832901,-0.011801921491304563
108,-0.28620590149460773,-0.05802834355559036
109,0.20314766278263155,-0.011624878506647974
110,-0.28375107563741075,-0.052193182249098
111,-0.27697950660816895,-0.05971149244369085
112,0.19457193321286198,-0.014593148225818569
113,0.22748078686493042,-0.017973176583710813
114,0.19217127448072535,-0.020768601736314406
115,-0.28160637210082856,-0.06403638258423126
116,0.2221651160250671,-0.016231611667935027
117,0.2595083019723953,0.012382839138432645
118,-0.32812667788513805,-0.020760291313460057
119,-0.055936671961516485,0.4125222435344739
120,0.3159101277225542,-0.032401709582664036
121,-0.3117051916569289,-0.052872862876951116
122,0.15762383210479003,-0.07020029424550693
123,-0.2706783053352337,-0.1287629440825936
124,-0.2232117031215364,-0.07498950635716299
125,0.08359584913521946,-0.04284365035342844
126,0.31973097080462276,0.025563117118819752
127,0.03620733851884696,0.05203133077610706
128,-0.25812708207232765,-0.025753123288600584
129,0.27520921177425267,-0.053915148467465666
130,0.27177115513020944,0.011472171083372564
131,-0.3189493575188487,-0.07005816325581893
132,-0.04340212288164262,0.40384231157493533
133,0.3118273961529058,-0.023537898907446786
134,-0.30149874711418984,-0.045676088250060816
135,0.14597602183100927,-0.01919992742651889
136,-0.258987385995261,-0.11847628585042662
137,-0.2480084437315969,-0.03279609496971862
138,0.08375922818168026,-0.0020633962476751923
139,0.3069176122645658,-0.0745868007114191
140,0.054919963154598087,0.0887987595573216
141,-0.27463968066508293,-0.08068751558027978
142,0.27031436119165325,-0.03703107101626487
143,0.24224631796800314,-0.0453000210593973
144,-0.337350526303212,-0.03041897217609329
145,-0.08003520464672696,0.42329119516197994
146,0.3155004256042408,-0.025905906893626814
147,-0.30780706868439495,-0.08025933499409013
148,0.1485750689816195,-0.03397128831969239
149,-0.23987915882365043,-0.11110038375953875
150,-0.21432757587716356,-0.06352656300974066
151,0.09461227689225364,0.011385816653286786
152,0.30636194150358353,-0.08462361768545423
153,0.06504739721658322,0.10658483588351557
154,-0.2623417357677033,-0.05611596190983126
155,0.26939784193656746,-0.010039797891317415
