# TYPE: SCORES
i,Dimension 1,Dimension 2
673,-0.4421346749860383,0.1065327059023653
674,-0.6484155116191138,0.9224728031969792
675,-0.6681709973637355,1.3348344425103096
676,1.0512791453834012,-0.4546918244984302
677,-0.0818236290204902,0.1033430164518102
678,-0.2566888934030452,0.7079557572386042
679,2.3419883697382318,3.828706140665624
680,1.2876299137064875,-1.0728343973933776
681,-0.9587069314565508,-0.4752128038197207
682,-0.9715271618473048,-1.8495731608936496
683,-0.0472007854175913,-0.8824282673065676
684,0.904925150933985,-0.7633800102591309
685,-0.7362694742506602,0.1943923969205426
686,-0.6254346022853192,-0.681694380391285
687,0.5691141016484726,-0.651762538884286
688,-0.5190405895614857,1.0778548859663084
689,-1.0124356070273826,-0.8116420677051952
690,1.6977716088107069,-0.1697127520219977
691,-0.3285746743095028,0.0155911556671751
692,0.1287790079522245,0.0829613240745189
693,0.2890912089846284,-0.776528668140209
694,0.0687046824205606,1.4370718853680875
695,1.130149292498674,-0.9786573499527896
696,-1.8056373468877611,-0.7977135460320047
697,0.4640718758358616,-0.705320432647779
698,-0.1309526226991597,0.7742678368258167
699,-1.0964942975593204,0.7152137612702663
700,-0.2913611433723951,1.5809712016843018
701,-0.1657660033475563,-0.9047924584706186
702,0.8572353514257594,-0.2742115510650006
703,0.2284105205888321,-0.2186002779347712
704,1.3219867522005389,0.5674611240463291
705,-1.042304242200852,1.208743853495313
706,0.1447675718659263,0.8013182987314619
707,0.0832875181278598,1.991284336969001
708,1.3788245058422794,0.384897224894028
709,1.273734494577646,-0.5124028494783239
710,-0.2893607755073705,-1.047333221573346
