,Dimension 1,Dimension 2
78,0.21524807306657642,-0.01213381409707442
79,-0.28652316938539274,-0.056773050570448846
80,-0.07202201627705998,0.3915786911430158
81,0.22003361141426503,-0.015381481230756524
82,-0.28452191589470427,-0.059235674622894474
83,0.2101742709578714,-0.01619682145615547
84,-0.28274052848922687,-0.05462878781586621
85,-0.280115604172859,-0.05724560658378958
86,0.2044753531329089,-0.015657282961491895
87,0.21869419434777812,-0.010880211405333778
88,0.2014124318973113,-0.016666478415381027
89,-0.28095413008109826,-0.060135381986612516
90,0.2168394294836298,-0.016644099997210966
91,0.2723634131730358,0.0028727347978745807
92,-0.34006322838487446,-0.05557231751151695
93,-0.029571241303971627,0.41964434054129385
94,0.31439040629306664,-0.04650629942587062
95,-0.3100813907513365,-0.01913549461225311
96,0.1259107990316211,-0.054406015804930256
97,-0.2529163390381936,-0.13600078696406745
98,-0.21169045253374494,-0.042496813270852356
99,0.06170630106914536,-0.032610341535766176
100,0.3071134800656657,0.0519708528272464
101,0.054472520226067266,0.05519320713459483
102,-0.2698146534219162,-0.07689708261010002
103,0.27818038557543534,-0.0660559835656527
104,0.25532962927659314,0.013326478212457176
105,-0.34769451205478386,-0.05674563098383031
106,-0.06791040227490036,0.4233156483882414
107,0.31219162986496773,0.007049994581708055
108,-0.3050544729126464,-0.009726594549728046
109,0.15081242793219501,-0.055801649200073127
110,-0.24261551856546054,-0.11978701424993538
111,-0.21791752442262324,-0.07167445574213381
112,0.0896894764844927,-0.03937534052219654
113,0.3236213855606486,-0.05572659461945791
114,0.0529768530481459,0.05463791584800435
115,-0.26726873091862924,-0.052118704908438514
116,0.26383975898200046,-0.03737405225461736
117,0.24749421892786652,-0.008327439557573773
118,-0.3241414221235277,-0.05457026838268457
119,-0.059823190554794355,0.42982799513129166
120,0.30996403368083913,-0.06836385998401827
121,-0.31079068551338784,-0.056561536990800326
122,0.1591185963746704,-0.03258723385771776
123,-0.2476695493628149,-0.10766261158484021
124,-0.2168566722614533,-0.05637445387798217
125,0.08083611888657243,-0.031926027728657685
126,0.3226194580577033,0.005508102389486996
127,0.054831524938942125,0.0783334691513655
128,-0.28637958587747514,-0.055447624720808664
129,0.27079715482685934,-0.04184850998706085
130,0.2507705831555508,-0.012949948786683858
131,-0.32381381117942865,-0.0746285500833697
132,-0.05881780686135378,0.4323962669635735
133,0.30373885247072935,0.005726683478249181
134,-0.302285636926105,-0.061563811411227944
135,0.1607655435961942,-0.032390983671683714
136,-0.2678660453581367,-0.021813665641470775
137,-0.22222732637955503,-0.06281506391717365
138,0.08657690245180501,-0.026450136287818185
139,0.30750094092296804,-0.06047956185066645
140,0.0582886960429821,0.07302906980416493
141,-0.2502118887197564,-0.10936655508441605
142,0.25758099678410606,-0.04869374351147716
143,0.25169836697389525,-0.018204458979831327
144,-0.32797027018272373,-0.0629521898341906
145,-0.03384785437414254,0.43593397501113035
146,0.30002061247646133,-0.009511084335987635
147,-0.3084469110384285,-0.04774837743134757
148,0.12851718748195476,-0.033475627777240426
149,-0.25323101868261455,-0.105610612285513
150,-0.18607869623130666,-0.1243594958509483
151,0.0845395184912902,0.024207508512167908
152,0.3094133290658832,-0.05433008614288065
153,0.06794285508744384,0.11750728082982066
154,-0.27670580376694187,-0.06474404281055464
155,0.24414868469922912,-0.0567127889046248
